# STATION: WBB,,,,,,,,
# STATION NAME: U of U William Browning Building,,,,,,,,
# LATITUDE: 40.76623,,,,,,,,
# LONGITUDE: -111.84755,,,,,,,,
# ELEVATION [ft]: 4806,,,,,,,,
# STATE: UT,,,,,,,,
Station_ID,Date_Time,pressure_set_1,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,altimeter_set_1d
,,Pascals,Celsius,%,m/s,Degrees,m/s,Pascals
WBB,2019-02-21T14:03:00-0700,83932,-2.69,39.98,10.45,78.24,14.4,100153.68
WBB,2019-02-21T14:04:00-0700,83933,-2.63,39.75,12.06,83.1,14.6,100154.87
WBB,2019-02-21T14:05:00-0700,83928,-2.63,39.76,12.09,77.62,14.89,100148.91
WBB,2019-02-21T14:06:00-0700,83929,-2.68,39.67,11.89,81.4,14.8,100150.1
WBB,2019-02-21T14:07:00-0700,83927,-2.73,40.31,11.45,80.2,15.68,100147.71
WBB,2019-02-21T14:08:00-0700,83929,-2.67,40.44,10.05,76.24,14.5,100150.1
WBB,2019-02-21T14:09:00-0700,83935,-2.57,40.74,8.7,81.1,14.99,100157.26
WBB,2019-02-21T14:10:00-0700,83932,-2.49,39.57,9.83,86.1,13.52,100153.68
WBB,2019-02-21T14:11:00-0700,83932,-2.53,39.88,10.12,81.3,13.62,100153.68
WBB,2019-02-21T14:12:00-0700,83931,-2.62,39.78,10.27,84.5,14.7,100152.49
WBB,2019-02-21T14:13:00-0700,83930,-2.67,40.17,9.87,80.4,13.42,100151.29
WBB,2019-02-21T14:14:00-0700,83922,-2.71,39.7,11.86,87.4,16.85,100141.75
WBB,2019-02-21T14:15:00-0700,83913,-2.73,40.06,11.98,83.8,15.29,100131.01
WBB,2019-02-21T14:16:00-0700,83933,-2.78,40.46,10.56,81.9,14.01,100154.87
WBB,2019-02-21T14:17:00-0700,83929,-2.72,40.28,11.42,86.3,15.87,100150.1
WBB,2019-02-21T14:18:00-0700,83927,-2.71,39.88,10.97,89,14.99,100147.71
WBB,2019-02-21T14:19:00-0700,83914,-2.75,40.13,12.72,84.2,16.46,100132.2
WBB,2019-02-21T14:20:00-0700,83922,-2.8,40.47,11.6,88,15.09,100141.75
WBB,2019-02-21T14:21:00-0700,83934,-2.74,40.94,8.23,84.3,11.37,100156.07
WBB,2019-02-21T14:22:00-0700,83916,-2.66,40.5,12.57,86.3,16.66,100134.59
WBB,2019-02-21T14:23:00-0700,83926,-2.78,40.62,11.69,93,14.5,100146.52
WBB,2019-02-21T14:24:00-0700,83939,-2.77,41.48,7.39,86.6,10.19,100162.03
WBB,2019-02-21T14:25:00-0700,83936,-2.62,41.21,8.91,83.8,11.95,100158.45
WBB,2019-02-21T14:26:00-0700,83935,-2.48,41.16,9.07,77.41,12.25,100157.26
WBB,2019-02-21T14:27:00-0700,83932,-2.36,40.56,8.9,79.45,12.74,100153.68
WBB,2019-02-21T14:28:00-0700,83924,-2.38,39.94,11.97,86.3,14.21,100144.13
WBB,2019-02-21T14:29:00-0700,83921,-2.5,40.39,11.29,77.8,16.07,100140.55
WBB,2019-02-21T14:30:00-0700,83953,-2.4,41.32,5.88,82.2,8.62,100178.74
WBB,2019-02-21T14:31:00-0700,83953,-2.27,41.27,7.09,75.41,10.29,100178.74
WBB,2019-02-21T14:32:00-0700,83948,-2.22,40.89,7.34,84.2,10.29,100172.77
WBB,2019-02-21T14:33:00-0700,83939,-2.11,40.44,8.42,76.73,14.6,100162.03
WBB,2019-02-21T14:34:00-0700,83917,-2.24,39.55,12.71,86.1,16.36,100135.78
WBB,2019-02-21T14:35:00-0700,83918,-2.44,39.71,12.52,79.28,14.6,100136.97
WBB,2019-02-21T14:36:00-0700,83926,-2.56,40.49,10.1,78.06,13.03,100146.52
WBB,2019-02-21T14:37:00-0700,83923,-2.55,40.53,11.15,69.18,14.11,100142.94
WBB,2019-02-21T14:38:00-0700,83927,-2.53,40.51,9.77,70.17,13.91,100147.71
WBB,2019-02-21T14:39:00-0700,83920,-2.48,40.2,12.01,66.65,14.99,100139.36
WBB,2019-02-21T14:40:00-0700,83920,-2.48,40.47,11.18,68.87,15.09,100139.36
WBB,2019-02-21T14:41:00-0700,83928,-2.4,40.47,9.87,74.79,15.29,100148.91
WBB,2019-02-21T14:42:00-0700,83939,-2.33,40.25,8.95,88.3,11.95,100162.03
WBB,2019-02-21T14:43:00-0700,83946,-2.29,40.25,9.31,81.9,13.13,100170.39
WBB,2019-02-21T14:44:00-0700,83951,-2.29,40.44,8.57,82.2,13.52,100176.35
WBB,2019-02-21T14:45:00-0700,83942,-2.37,40.68,8.6,81.9,11.46,100165.61
WBB,2019-02-21T14:46:00-0700,83942,-2.37,40.43,10.84,89.2,12.74,100165.61
WBB,2019-02-21T14:47:00-0700,83930,-2.45,40.12,12.94,84.1,16.27,100151.29
WBB,2019-02-21T14:48:00-0700,83936,-2.54,40.34,11.25,82.5,15.78,100158.45
WBB,2019-02-21T14:49:00-0700,83920,-2.63,40.36,14.23,83.6,17.64,100139.36
WBB,2019-02-21T14:50:00-0700,83940,-2.7,41.13,11.18,82.1,15.38,100163.23
WBB,2019-02-21T14:51:00-0700,83936,-2.73,40.81,11.52,86.1,15.78,100158.45
WBB,2019-02-21T14:52:00-0700,83933,-2.78,40.78,12.41,84.6,15.58,100154.87
WBB,2019-02-21T14:53:00-0700,83944,-2.79,41.52,8.31,82.8,12.25,100168
WBB,2019-02-21T14:54:00-0700,83929,-2.69,41.15,11.11,81.6,15.78,100150.1
WBB,2019-02-21T14:55:00-0700,83929,-2.69,41.11,11.11,86.7,16.95,100150.1
WBB,2019-02-21T14:56:00-0700,83940,-2.71,41.04,10.31,86.7,14.21,100163.23
WBB,2019-02-21T14:57:00-0700,83943,-2.73,41.35,9.79,87.8,13.62,100166.81
WBB,2019-02-21T14:58:00-0700,83919,-2.69,40.78,11.97,87.6,15.09,100138.17
WBB,2019-02-21T14:59:00-0700,83929,-2.71,40.85,12.07,88.3,15.87,100150.1
WBB,2019-02-21T15:00:00-0700,83926,-2.85,41.67,13.45,86.2,16.56,100146.52
WBB,2019-02-21T15:01:00-0700,83934,-2.99,42.17,11.13,83.2,15.78,100156.07
WBB,2019-02-21T15:02:00-0700,83919,-3.07,42.11,14.51,90,16.56,100138.17
WBB,2019-02-21T15:03:00-0700,83931,-3.14,42.32,11.24,87.5,14.5,100152.49
WBB,2019-02-21T15:04:00-0700,83935,-3.12,42.78,11.43,84.6,15.68,100157.26
WBB,2019-02-21T15:05:00-0700,83939,-3.13,42.7,10.15,86.5,14.89,100162.03
WBB,2019-02-21T15:06:00-0700,83940,-3.13,42.94,10.26,87.9,14.11,100163.23
WBB,2019-02-21T15:07:00-0700,83924,-3.23,42.88,11.93,90.9,14.7,100144.13
WBB,2019-02-21T15:08:00-0700,83918,-3.32,42.85,13.5,85.9,16.66,100136.97
WBB,2019-02-21T15:09:00-0700,83924,-3.37,43.13,12.79,90.6,17.73,100144.13
WBB,2019-02-21T15:10:00-0700,83915,-3.34,43.38,11.81,88.3,16.17,100133.39
WBB,2019-02-21T15:11:00-0700,83929,-3.36,43.34,11.2,86.7,14.7,100150.1
WBB,2019-02-21T15:12:00-0700,83934,-3.35,43.31,10.9,87.5,15.58,100156.07
WBB,2019-02-21T15:13:00-0700,83923,-3.3,42.83,12.84,84.1,16.95,100142.94
WBB,2019-02-21T15:14:00-0700,83929,-3.31,43.04,11.87,85.3,15.29,100150.1
WBB,2019-02-21T15:15:00-0700,83925,-3.23,42.84,12.22,87.6,15.97,100145.33
WBB,2019-02-21T15:16:00-0700,83927,-3.17,42.86,11.72,92.4,16.56,100147.71
WBB,2019-02-21T15:17:00-0700,83922,-3.19,42.49,13.08,90.6,16.95,100141.75
WBB,2019-02-21T15:18:00-0700,83919,-3.28,42.61,12.69,91.9,16.85,100138.17
WBB,2019-02-21T15:19:00-0700,83943,-3.22,42.76,9.15,86.9,11.95,100166.81
WBB,2019-02-21T15:20:00-0700,83946,-3.12,42.61,9.04,91,12.35,100170.39
WBB,2019-02-21T15:21:00-0700,83931,-3.03,42.24,10.75,90.4,14.99,100152.49
WBB,2019-02-21T15:22:00-0700,83920,-3.02,41.88,12.22,92,16.56,100139.36
WBB,2019-02-21T15:23:00-0700,83929,-3.06,41.9,12.69,86.3,16.66,100150.1
WBB,2019-02-21T15:24:00-0700,83937,-3.1,41.97,12.34,86.8,16.66,100159.65
WBB,2019-02-21T15:25:00-0700,83931,-3.13,41.91,12.65,88.8,17.73,100152.49
WBB,2019-02-21T15:26:00-0700,83927,-3.13,41.96,14.88,85.3,18.22,100147.71
WBB,2019-02-21T15:27:00-0700,83933,-3.18,42.54,12.7,87.4,16.17,100154.87
WBB,2019-02-21T15:28:00-0700,83936,-3.25,42.5,12.89,88.8,17.44,100158.45
WBB,2019-02-21T15:29:00-0700,83946,-3.26,42.83,12.76,85.2,15.87,100170.39
WBB,2019-02-21T15:30:00-0700,83929,-3.28,42.62,13.27,89.6,18.42,100150.1
WBB,2019-02-21T15:31:00-0700,83939,-3.29,42.9,10.39,87,13.52,100162.03
WBB,2019-02-21T15:32:00-0700,83918,-3.29,43.18,12.82,86.1,18.52,100136.97
WBB,2019-02-21T15:33:00-0700,83909,-3.31,42.66,14.92,82.1,18.22,100126.23
WBB,2019-02-21T15:34:00-0700,83934,-3.36,43.02,12.31,84.4,16.07,100156.07
WBB,2019-02-21T15:35:00-0700,83925,-3.33,42.96,13.38,91.9,16.66,100145.33
WBB,2019-02-21T15:36:00-0700,83930,-3.22,42.79,11.2,89.5,16.36,100151.29
WBB,2019-02-21T15:37:00-0700,83934,-3.18,42.48,12.63,85.4,16.46,100156.07
WBB,2019-02-21T15:38:00-0700,83918,-3.23,42.92,13.32,87.8,18.81,100136.97
WBB,2019-02-21T15:39:00-0700,83902,-3.28,42.82,15.71,84.9,20.58,100117.88
WBB,2019-02-21T15:40:00-0700,83917,-3.35,43.09,14.15,86.6,19.2,100135.78
WBB,2019-02-21T15:41:00-0700,83922,-3.37,43.46,14.14,90.9,19.4,100141.75
WBB,2019-02-21T15:42:00-0700,83924,-3.43,43.33,14.97,88.2,17.64,100144.13
WBB,2019-02-21T15:43:00-0700,83932,-3.47,44.08,13.9,87.7,16.75,100153.68
WBB,2019-02-21T15:44:00-0700,83926,-3.43,43.67,14.02,88.1,18.62,100146.52
WBB,2019-02-21T15:45:00-0700,83927,-3.38,43.71,14.23,91.7,18.71,100147.71
WBB,2019-02-21T15:46:00-0700,83933,-3.44,44.1,12.89,93,17.73,100154.87
WBB,2019-02-21T15:47:00-0700,83933,-3.48,44.46,12.66,95,17.24,100154.87
WBB,2019-02-21T15:48:00-0700,83953,-3.48,44.9,10.13,86,15.87,100178.74
WBB,2019-02-21T15:49:00-0700,83946,-3.41,44.46,11.17,87.2,16.07,100170.39
WBB,2019-02-21T15:50:00-0700,83927,-3.44,43.83,12,89.9,19.11,100147.71
WBB,2019-02-21T15:51:00-0700,83930,-3.54,44.09,13.15,93,17.44,100151.29
WBB,2019-02-21T15:52:00-0700,83948,-3.53,44.67,11.27,86.8,14.31,100172.77
WBB,2019-02-21T15:53:00-0700,83947,-3.48,44.25,11.81,93.3,15.38,100171.58
WBB,2019-02-21T15:54:00-0700,83959,-3.46,44.04,10.13,87.3,13.72,100185.9
WBB,2019-02-21T15:55:00-0700,83955,-3.43,44.02,10.03,92.2,14.8,100181.12
WBB,2019-02-21T15:56:00-0700,83964,-3.4,44.24,9.57,91.1,13.42,100191.86
WBB,2019-02-21T15:57:00-0700,83963,-3.41,44.15,9.87,89.4,14.21,100190.67
WBB,2019-02-21T15:58:00-0700,83953,-3.41,43.96,12.24,89.3,14.7,100178.74
WBB,2019-02-21T15:59:00-0700,83961,-3.45,44.14,10.32,89.8,13.42,100188.28
WBB,2019-02-21T16:00:00-0700,83955,-3.45,43.89,10.71,93.2,17.44,100181.12
WBB,2019-02-21T16:01:00-0700,83961,-3.44,43.96,10.85,83.5,14.21,100188.28
WBB,2019-02-21T16:02:00-0700,83970,-3.42,44.43,9.11,88.1,12.05,100199.02
WBB,2019-02-21T16:03:00-0700,83961,-3.38,44.53,9.98,91.7,14.89,100188.28
WBB,2019-02-21T16:04:00-0700,83966,-3.46,45.06,9.57,87.4,13.91,100194.25
WBB,2019-02-21T16:05:00-0700,83972,-3.46,45.16,8.58,89.4,11.07,100201.41
WBB,2019-02-21T16:06:00-0700,83968,-3.39,44.82,9.17,93.8,12.15,100196.64
WBB,2019-02-21T16:07:00-0700,83971,-3.36,44.87,9.81,89.8,13.91,100200.22
WBB,2019-02-21T16:08:00-0700,83977,-3.33,44.62,9.11,91.1,12.35,100207.38
WBB,2019-02-21T16:09:00-0700,83977,-3.34,44.64,9.57,89.2,12.84,100207.38
WBB,2019-02-21T16:10:00-0700,83981,-3.37,44.74,8.16,88.4,12.25,100212.15
WBB,2019-02-21T16:11:00-0700,83980,-3.34,44.67,8.21,81.4,10.58,100210.96
WBB,2019-02-21T16:12:00-0700,83977,-3.28,44.46,8.77,83.9,12.74,100207.38
WBB,2019-02-21T16:13:00-0700,83976,-3.36,44.34,9.8,77.58,13.23,100206.18
WBB,2019-02-21T16:14:00-0700,83982,-3.38,44.75,8.31,80.9,12.84,100213.34
WBB,2019-02-21T16:15:00-0700,83987,-3.31,44.51,7.86,83.7,12.44,100219.31
WBB,2019-02-21T16:16:00-0700,83979,-3.24,43.94,9.04,86.1,11.86,100209.76
WBB,2019-02-21T16:17:00-0700,83990,-3.23,44.29,6.99,80.6,11.37,100222.89
WBB,2019-02-21T16:18:00-0700,83976,-3.26,43.84,9.52,76.72,14.4,100206.18
WBB,2019-02-21T16:19:00-0700,83978,-3.27,43.89,9.81,80.6,14.11,100208.57
WBB,2019-02-21T16:20:00-0700,83982,-3.23,43.76,9.61,83.2,12.74,100213.34
WBB,2019-02-21T16:21:00-0700,83984,-3.21,43.55,9.88,79.58,13.82,100215.73
WBB,2019-02-21T16:22:00-0700,83980,-3.22,43.45,10.22,84.7,14.89,100210.96
WBB,2019-02-21T16:23:00-0700,83989,-3.17,43.62,8.98,79.73,12.15,100221.7
WBB,2019-02-21T16:24:00-0700,83975,-3.22,43.35,10.53,70.47,14.5,100204.99
WBB,2019-02-21T16:25:00-0700,83998,-3.22,44.41,7.81,76,12.64,100232.44
WBB,2019-02-21T16:26:00-0700,83991,-3.21,44.37,8.78,73.79,12.44,100224.08
WBB,2019-02-21T16:27:00-0700,83987,-3.22,43.93,8.47,80.8,13.03,100219.31
WBB,2019-02-21T16:28:00-0700,84004,-3.21,44.73,7.5,77.35,10.78,100239.59
WBB,2019-02-21T16:29:00-0700,84010,-3.16,44.47,5.34,71.51,10.39,100246.75
WBB,2019-02-21T16:30:00-0700,84003,-3.18,44.47,6.7,71.03,10.19,100238.4
WBB,2019-02-21T16:31:00-0700,84011,-3.14,44.68,5.48,62.53,7.55,100247.95
WBB,2019-02-21T16:32:00-0700,84017,-3.05,44.59,3.32,64.5,5.09,100255.11
WBB,2019-02-21T16:33:00-0700,84012,-3.03,44.1,6.54,71.28,9.6,100249.14
WBB,2019-02-21T16:34:00-0700,84014,-3.06,44.61,4.24,60.84,7.05,100251.53
WBB,2019-02-21T16:35:00-0700,84012,-3.06,44.34,4.94,83.2,7.35,100249.14
WBB,2019-02-21T16:36:00-0700,84006,-3.03,44.14,5.49,55.62,10.88,100241.98
WBB,2019-02-21T16:37:00-0700,84018,-3,44.09,3.79,59.08,5.29,100256.3
WBB,2019-02-21T16:38:00-0700,84020,-2.96,44.2,4.26,66.16,6.66,100258.69
WBB,2019-02-21T16:39:00-0700,84009,-2.98,43.46,6.44,55.24,9.9,100245.56
WBB,2019-02-21T16:40:00-0700,84018,-3.01,43.93,3.96,76.99,9.31,100256.3
WBB,2019-02-21T16:41:00-0700,84001,-3.12,43.89,7.69,61.31,11.86,100236.02
WBB,2019-02-21T16:42:00-0700,84015,-3.14,44.56,5.39,50.06,7.35,100252.72
WBB,2019-02-21T16:43:00-0700,84016,-3.11,44.27,4.8,91.2,9.01,100253.91
WBB,2019-02-21T16:44:00-0700,84018,-3.04,44.11,4.72,80.6,8.52,100256.3
WBB,2019-02-21T16:45:00-0700,84013,-3.04,43.95,4.91,73.16,6.66,100250.33
WBB,2019-02-21T16:46:00-0700,84015,-3.02,43.8,6.13,66.32,8.23,100252.72
WBB,2019-02-21T16:47:00-0700,84016,-3.07,44.13,5.29,63.12,7.94,100253.91
WBB,2019-02-21T16:48:00-0700,84022,-3.12,44.13,4.12,43.06,6.47,100261.07
WBB,2019-02-21T16:49:00-0700,84021,-3.08,44.34,4.95,55.04,7.74,100259.88
WBB,2019-02-21T16:50:00-0700,84024,-3.06,43.99,3.33,44.71,5.88,100263.46
WBB,2019-02-21T16:51:00-0700,84025,-3.03,44.13,3.51,70.61,7.25,100264.65
WBB,2019-02-21T16:52:00-0700,84024,-3,43.95,4.39,59.36,8.92,100263.46
WBB,2019-02-21T16:53:00-0700,84019,-3.09,43.74,7.1,65.58,9.7,100257.49
WBB,2019-02-21T16:54:00-0700,84018,-3.18,44.13,6.23,72.36,10.97,100256.3
WBB,2019-02-21T16:55:00-0700,84020,-3.22,44.39,5.9,48.78,10.09,100258.69
WBB,2019-02-21T16:56:00-0700,84010,-3.32,44.61,6.76,52.87,9.21,100246.75
WBB,2019-02-21T16:57:00-0700,84017,-3.35,45.21,5.38,67.18,7.94,100255.11
WBB,2019-02-21T16:58:00-0700,84015,-3.35,45.19,4.94,64.95,11.76,100252.72
WBB,2019-02-21T16:59:00-0700,84020,-3.34,45.49,4.28,83.8,10.29,100258.69
WBB,2019-02-21T17:00:00-0700,84016,-3.34,45.17,7.16,63.85,12.84,100253.91
WBB,2019-02-21T17:01:00-0700,84017,-3.38,44.94,6.49,64.06,8.03,100255.11
WBB,2019-02-21T17:02:00-0700,84015,-3.41,44.82,7.19,65.73,10.48,100252.72
WBB,2019-02-21T17:03:00-0700,84016,-3.43,45.17,6.8,77.36,13.13,100253.91
WBB,2019-02-21T17:04:00-0700,84025,-3.42,45.14,5.19,54.7,8.23,100264.65
WBB,2019-02-21T17:05:00-0700,84029,-3.37,44.96,4.98,55.79,8.52,100269.43
WBB,2019-02-21T17:06:00-0700,84029,-3.36,44.54,4.53,64.68,8.43,100269.43
WBB,2019-02-21T17:07:00-0700,84035,-3.34,44.46,5.28,71.04,8.03,100276.59
WBB,2019-02-21T17:08:00-0700,84043,-3.33,44.3,3.83,56.65,6.47,100286.13
WBB,2019-02-21T17:09:00-0700,84035,-3.38,44.42,3.61,81.3,5.29,100276.59
WBB,2019-02-21T17:10:00-0700,84037,-3.36,44.53,4.14,68.45,5.88,100278.97
WBB,2019-02-21T17:11:00-0700,84035,-3.37,44.58,5.89,56.61,9.21,100276.59
WBB,2019-02-21T17:12:00-0700,84030,-3.41,44.62,6.78,65.47,9.7,100270.62
WBB,2019-02-21T17:13:00-0700,84037,-3.46,44.93,6.21,61.18,8.33,100278.97
WBB,2019-02-21T17:14:00-0700,84045,-3.47,44.41,4.25,51.08,7.84,100288.52
WBB,2019-02-21T17:15:00-0700,84042,-3.49,44.27,5.87,48.08,10.68,100284.94
WBB,2019-02-21T17:16:00-0700,84032,-3.53,44.72,5.85,60.46,8.52,100273.01
WBB,2019-02-21T17:17:00-0700,84042,-3.56,45.03,4.12,70.17,8.43,100284.94
WBB,2019-02-21T17:18:00-0700,84045,-3.54,45.01,3.78,83.1,5.29,100288.52
WBB,2019-02-21T17:19:00-0700,84039,-3.53,45.19,4.98,69.09,7.55,100281.36
WBB,2019-02-21T17:20:00-0700,84048,-3.49,45.31,3.2,59.94,5.98,100292.1
WBB,2019-02-21T17:21:00-0700,84050,-3.49,45.18,3.25,56.91,6.86,100294.49
WBB,2019-02-21T17:22:00-0700,84049,-3.51,45.09,2.84,77.83,4.9,100293.29
WBB,2019-02-21T17:23:00-0700,84046,-3.5,44.81,4.53,69.16,9.7,100289.71
WBB,2019-02-21T17:24:00-0700,84049,-3.53,44.78,4.17,56.07,7.35,100293.29
WBB,2019-02-21T17:25:00-0700,84053,-3.52,45.03,4.05,56.72,6.66,100298.07
WBB,2019-02-21T17:26:00-0700,84055,-3.57,44.85,2.62,51.36,4.9,100300.45
WBB,2019-02-21T17:27:00-0700,84057,-3.59,44.97,2.32,51.22,4.51,100302.84
WBB,2019-02-21T17:28:00-0700,84056,-3.59,45.04,1.74,61.93,4.02,100301.65
WBB,2019-02-21T17:29:00-0700,84054,-3.58,45.08,3.61,79.15,7.45,100299.26
WBB,2019-02-21T17:30:00-0700,84042,-3.59,45.07,8.06,76.36,11.56,100284.94
WBB,2019-02-21T17:31:00-0700,84042,-3.62,45.39,6.61,80.3,9.7,100284.94
WBB,2019-02-21T17:32:00-0700,84058,-3.61,45.39,3.62,40.53,5.49,100304.03
WBB,2019-02-21T17:33:00-0700,84054,-3.59,45.24,2.73,50.6,5.09,100299.26
WBB,2019-02-21T17:34:00-0700,84059,-3.58,45.6,3.53,71.91,5,100305.22
WBB,2019-02-21T17:35:00-0700,84057,-3.54,44.94,2.83,72.75,5.59,100302.84
WBB,2019-02-21T17:36:00-0700,84053,-3.58,45,4.08,59.06,7.25,100298.07
WBB,2019-02-21T17:37:00-0700,84058,-3.61,45.38,1.7,34.47,4.31,100304.03
WBB,2019-02-21T17:38:00-0700,84055,-3.57,45.18,4.21,77.82,7.74,100300.45
WBB,2019-02-21T17:39:00-0700,84050,-3.57,45.13,2.5,60.5,5.49,100294.49
WBB,2019-02-21T17:40:00-0700,84050,-3.51,45.1,3.4,82.9,4.9,100294.49
WBB,2019-02-21T17:41:00-0700,84049,-3.53,45.24,5.38,70.19,7.74,100293.29
WBB,2019-02-21T17:42:00-0700,84047,-3.6,45.8,5.24,65.86,7.45,100290.91
WBB,2019-02-21T17:43:00-0700,84048,-3.64,45.83,5.36,81.3,8.33,100292.1
WBB,2019-02-21T17:44:00-0700,84054,-3.62,45.73,2.81,89,6.37,100299.26
WBB,2019-02-21T17:45:00-0700,84051,-3.63,45.49,4.57,74.54,7.25,100295.68
WBB,2019-02-21T17:46:00-0700,84045,-3.65,45.75,5.79,85.5,9.8,100288.52
WBB,2019-02-21T17:47:00-0700,84050,-3.67,45.76,4.11,72.08,7.64,100294.49
WBB,2019-02-21T17:48:00-0700,84056,-3.66,46.1,4.01,53.58,8.03,100301.65
WBB,2019-02-21T17:49:00-0700,84050,-3.67,45.84,6.11,73.8,10.39,100294.49
WBB,2019-02-21T17:50:00-0700,84052,-3.68,45.8,5.4,68.11,9.9,100296.87
WBB,2019-02-21T17:51:00-0700,84044,-3.69,46.04,5.13,79.61,10.39,100287.33
WBB,2019-02-21T17:52:00-0700,84058,-3.66,46.05,3.65,54.2,7.45,100304.03
WBB,2019-02-21T17:53:00-0700,84046,-3.64,45.46,7.25,66.22,12.84,100289.71
WBB,2019-02-21T17:54:00-0700,84044,-3.66,45.57,7.03,60.77,10.09,100287.33
WBB,2019-02-21T17:55:00-0700,84044,-3.74,45.69,6.81,58.59,8.82,100287.33
WBB,2019-02-21T17:56:00-0700,84053,-3.71,45.81,3.99,52.43,7.64,100298.07
WBB,2019-02-21T17:57:00-0700,84055,-3.67,45.79,3.23,63.39,5.88,100300.45
WBB,2019-02-21T17:58:00-0700,84058,-3.64,45.76,3.01,71.28,4.31,100304.03
WBB,2019-02-21T17:59:00-0700,84058,-3.59,45.7,3.87,63.95,9.01,100304.03
WBB,2019-02-21T18:00:00-0700,84051,-3.53,45.23,3.81,56.11,6.08,100295.68
WBB,2019-02-21T18:01:00-0700,84063,-3.46,45.1,2.69,80.9,10.29,100310
WBB,2019-02-21T18:02:00-0700,84043,-3.44,44.46,7.37,70.22,11.37,100286.13
WBB,2019-02-21T18:03:00-0700,84053,-3.48,44.73,4.34,71.72,7.05,100298.07
WBB,2019-02-21T18:04:00-0700,84048,-3.51,44.96,7.26,79.5,12.35,100292.1
WBB,2019-02-21T18:05:00-0700,84049,-3.56,45.32,7.06,61.92,12.93,100293.29
WBB,2019-02-21T18:06:00-0700,84065,-3.53,45.38,5.45,66.64,11.27,100312.38
WBB,2019-02-21T18:07:00-0700,84058,-3.52,44.31,4.94,61.93,9.8,100304.03
WBB,2019-02-21T18:08:00-0700,84059,-3.48,44.34,5.42,63.72,9.8,100305.22
WBB,2019-02-21T18:09:00-0700,84052,-3.51,44.45,7.68,66.39,12.25,100296.87
WBB,2019-02-21T18:10:00-0700,84041,-3.52,44.35,9.09,75.74,14.01,100283.75
WBB,2019-02-21T18:11:00-0700,84044,-3.51,44.44,7.97,76.84,13.91,100287.33
WBB,2019-02-21T18:12:00-0700,84065,-3.47,44.81,4.04,58.97,7.16,100312.38
WBB,2019-02-21T18:13:00-0700,84049,-3.47,44.4,7.81,73.75,15.29,100293.29
WBB,2019-02-21T18:14:00-0700,84055,-3.48,44.9,5.38,72.38,9.9,100300.45
